Identifiant station;Nom de la Station;Nom de la ligne;Niveau de pollution aux particules;Niveau de pollution;Incertitude;Recommandation de surveillance;Action(s) QAI en cours;Lien vers les mesures en direct;Durée des mesures;stop_lon;stop_lat;point_geo;pollution_air;niveau;actions;niveau_pollution
IDFM:463292;Raspail;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;oui;;;;2.3304144712354797;48.839066128800404;48.8390661288004, 2.3304144712354793;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:463072;Réaumur - Sébastopol;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.352381731140252;48.866077771215046;48.866077771215046, 2.352381731140252;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:462968;Rennes;Métro 12;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.32802068556793;48.848190243114004;48.84819024311401, 2.32802068556793;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:462963;République;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3633023407804536;48.86751235781114;48.86751235781114, 2.3633023407804536;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:463294;Reuilly - Diderot;Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3858367760086865;48.84734982784612;48.84734982784612, 2.3858367760086865;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:22098;Reuilly - Diderot;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.387201070409392;48.84721292669797;48.84721292669797, 2.3872010704093922;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:47948;Ris-Orangis;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.414997460834355;48.65905746338626;48.659057463386254, 2.414997460834355;station aérienne;Station aérienne;;station aérienne
IDFM:490793;Rosny-Bois-Perrier;Métro 11;pas de données;pas de données;Évaluation : impossible faute d’informations;non;;;;2.480609800808591;48.88302567942574;48.88302567942574, 2.480609800808591;pas de données;Pas de données;;pas de données
IDFM:22025;Rue Saint-Maur;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.380486332251813;48.864131080203244;48.86413108020325, 2.380486332251813;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:58875;Rueil-Malmaison;RER A;station aérienne;station aérienne;;non;Action(s) d'amélioration de la qualité de l'air en cours;https://www.airparif.fr/;;2.172366417897185;48.88767250064626;48.88767250064626, 2.172366417897185;station aérienne;Station aérienne;Action(s) d'amélioration de la qualité de l'air en cours;station aérienne
IDFM:monomodalStopPlace:46990;Saint-Cyr;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.072712440765476;48.79877460471833;48.79877460471833, 2.072712440765476;station aérienne;Station aérienne;;station aérienne
IDFM:462971;Saint-Lazare;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3244924701707954;48.87496650103443;48.87496650103443, 2.3244924701707954;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:463097;Saint-Marcel;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.3608176665940044;48.83847698406797;48.83847698406796, 2.3608176665940044;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:480341;Saint-Ouen;Métro 14;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3227559546697414;48.90516956991565;48.90516956991565, 2.3227559546697414;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:43194;Sevran - Livry;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.5352889927291447;48.93640164880271;48.93640164880271, 2.5352889927291447;station aérienne;Station aérienne;;station aérienne
IDFM:22164;Trocadéro;Métro 6;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.287625377853519;48.86346147371447;48.86346147371448, 2.287625377853519;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:463041;Tuileries;Métro 1;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3296780947116416;48.86447783931465;48.864477839314645, 2.3296780947116416;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:47900;Val de Fontenay;RER A;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;2.4890536307751616;48.85424654032025;48.85424654032024, 2.4890536307751616;pollution moyenne - incertitude faible;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43219;Versailles Chantiers;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.1349078603373464;48.79526039893613;48.79526039893613, 2.1349078603373464;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:46307;Villeneuve-le-Roi;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.426423645047488;48.73968685807613;48.73968685807613, 2.426423645047488;station aérienne;Station aérienne;;station aérienne
IDFM:462988;Villiers;Métro 2;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.31576144923934;48.88121227337839;48.88121227337839, 2.3157614492393397;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43224;Vincennes;RER A;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.4325836014182998;48.84734683460296;48.84734683460296, 2.4325836014183;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:462388;Viroflay Rive Gauche;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.17158260741522;48.80066552145505;48.800665521455045, 2.17158260741522;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:43225;Viry-Châtillon;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.3870219600134033;48.675907839369934;48.67590783936994, 2.387021960013403;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:46375;Vitry-sur-Seine;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.40269438767449;48.8002810525476;48.80028105254759, 2.40269438767449;station aérienne;Station aérienne;;station aérienne
IDFM:463070;Wagram;Métro 3;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.304673087584434;48.88384639072721;48.8838463907272, 2.304673087584434;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:monomodalStopPlace:46387;Ablon;RER C;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.4198671478914595;48.72578126379895;48.72578126379895, 2.4198671478914595;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:462398;Aéroport CDG 1 (Terminal 3) - RER;RER B;pollution moyenne;MOYENNE;Évaluation : campagne de mesure ponctuelle;non;;;campagne de mesure ponctuelle;2.5614121946317394;49.00979397116337;49.00979397116337, 2.5614121946317394;pollution moyenne - incertitude faible;Pollution moyenne;;pollution moyenne
IDFM:463118;Alésia;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3271926250651647;48.82815215770352;48.828152157703514, 2.3271926250651647;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:483314;Bagneux - Lucie Aubrac;Métro 4;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.317458362049886;48.80354822259104;48.80354822259104, 2.317458362049886;pollution faible - incertitude forte;Pollution faible;;pollution faible
IDFM:463051;Balard;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.2783626618092008;48.83666789483107;48.83666789483108, 2.2783626618092008;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:22097;Bastille;Métro 8;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.3695064282002;48.853425461693256;48.853425461693256, 2.3695064282002;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:22128;Belleville;Métro 2;pollution élevée;ELEVE;Évaluation : campagne de mesure ponctuelle;oui;Action(s) d'amélioration de la qualité de l'air en cours;;campagne de mesure ponctuelle;2.3768306915222848;48.87231407736167;48.872314077361665, 2.3768306915222848;pollution élevée - incertitude faible;Pollution élevée;Action(s) d'amélioration de la qualité de l'air en cours;pollution élevée
IDFM:463129;Bercy;Métro 14;pollution faible;FAIBLE;Évaluation : campagne de mesure ponctuelle;non;;;campagne de mesure ponctuelle;2.3790620152277238;48.8401019980339;48.84010199803391, 2.3790620152277233;pollution faible - incertitude faible;Pollution faible;;pollution faible
IDFM:monomodalStopPlace:43092;Boigneville;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.378618440416535;48.34120863250762;48.341208632507616, 2.378618440416535;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:43097;Bourg-la-Reine;RER B;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.312278311834309;48.78026436884244;48.78026436884244, 2.312278311834309;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:47895;Boutigny;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.3767454804181263;48.43442542513415;48.43442542513416, 2.3767454804181263;station aérienne;Station aérienne;;station aérienne
IDFM:22008;Bréguet-Sabin;Métro 5;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.370194668589752;48.856244054686314;48.85624405468632, 2.3701946685897517;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
IDFM:monomodalStopPlace:43102;Buno - Gironville;RER D;station aérienne;station aérienne;;non;;https://www.airparif.fr/;;2.387254108315933;48.37149489082515;48.37149489082515, 2.3872541083159335;station aérienne;Station aérienne;;station aérienne
IDFM:monomodalStopPlace:58874;Bussy-Saint-Georges;RER A;pollution faible;FAIBLE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.710382839509696;48.836713370781354;48.83671337078136, 2.7103828395096956;pollution faible - incertitude forte;Pollution faible;Action(s) d'amélioration de la qualité de l'air en cours;pollution faible
IDFM:24683;Buttes Chaumont;Métro 7B;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;;;;2.381569842088008;48.87849908839857;48.87849908839857, 2.381569842088008;pollution moyenne - incertitude forte;Pollution moyenne;;pollution moyenne
IDFM:463039;Buzenval;Métro 9;pollution moyenne;MOYENNE;Évaluation : modélisation reposant notamment sur la configuration de la station, le trafic et le matériel roulant;non;Action(s) d'amélioration de la qualité de l'air en cours;;;2.401170769368413;48.85176243983228;48.85176243983227, 2.401170769368413;pollution moyenne - incertitude forte;Pollution moyenne;Action(s) d'amélioration de la qualité de l'air en cours;pollution moyenne
